id,name_ru
16403,Плетеные рукавицы рыцаря-лейтенанта
16405,Латные сапоги рыцаря-лейтенанта
16406,Латные рукавицы рыцаря-лейтенанта
16408,Оскверненная водяная сфера
16409,Ламеллярные башмаки рыцаря-лейтенанта
16410,Ламеллярные рукавицы рыцаря-лейтенанта
16413,Шелковое облачение рыцаря-капитана
16414,Шелковые поножи рыцаря-капитана
16415,Шелковый наплеч лейтенанта-командора
16416,Корона лейтенанта-командора
16417,Кожаный доспех рыцаря-капитана
16418,Кожаная вуаль лейтенанта-командора
16419,Кожаные набедренники рыцаря-капитана
16420,Кожаный наплеч лейтенанта-командора
16421,Мундир рыцаря-капитана из драконьей шкуры
16422,Поножи рыцаря-капитана из драконьей шкуры
16423,Эполеты лейтенанта-командора из драконьей шкуры
16424,Капюшон лейтенанта-командора из драконьей шкуры
16425,Плетеный хауберк рыцаря-капитана
16426,Плетеные поножи рыцаря-капитана
16427,Плетеное наплечье лейтенанта-командора
16428,Полный плетеный шлем лейтенанта-командора
16429,Латный шлем лейтенанта-командора
16430,Латный нагрудный доспех рыцаря-капитана
16431,Латные поножи рыцаря-капитана
16432,Латное наплечье лейтенанта-командора
16433,Ламеллярная кираса рыцаря-капитана
16434,Ламеллярный шлем лейтенанта-командора
16435,Ламеллярные поножи рыцаря-капитана
16436,Ламеллярные наплечники лейтенанта-командора
16437,Шелковые обмотки маршала
16440,Шелковые перчатки маршала
16441,Венок фельдмаршала
16442,Шелковые поножи маршала
16443,Шелковое одежды фельдмаршала
16444,Шелковый наплеч фельдмаршала
16446,Кожаные прочные ботинки маршала
16448,Рукавицы маршала из драконьей шкуры
16449,Наплеч фельдмаршала из драконьей шкуры
16450,Набедренники маршала из драконьей шкуры
16451,Полный шлем фельдмаршала из драконьей шкуры
16452,Кираса фельдмаршала из драконьей шкуры
16453,Кожаный нагрудник фельдмаршала
16454,Кожаные боевые перчатки маршала
16455,Кожаная маска фельдмаршала
16456,Кожаные поножи маршала
16457,Кожаные эполеты фельдмаршала
16459,Сапоги маршала из драконьей шкуры
16462,Плетеные сапоги маршала
16463,Плетеные захваты маршала
16465,Плетеный шлем фельдмаршала
16466,Плетеная кираса фельдмаршала
16467,Плетеные набедренники маршала
16468,Плетеный наплеч фельдмаршала
16471,Ламеллярные перчатки маршала
16472,Ламеллярные сапоги маршала
16473,Ламеллярная бригантина фельдмаршала
16474,Ламеллярный большой шлем фельдмаршала
16475,Ламеллярные ножные латы маршала
16476,Ламеллярное наплечье фельдмаршала
16477,Латный доспех фельдмаршала
16478,Латный шлем фельдмаршала
16479,Латные набедренники маршала
16480,Латные наплечные щитки фельдмаршала
16483,Латные сапоги маршала
16484,Латные рукавицы маршала
16485,Шелковые обмотки кровавого стража
16486,Шелковые манжеты высшего сержанта
16487,Шелковые перчатки кровавого стража
16489,Шелковый капюшон защитника
16490,Шелковые штаны легионера
16491,Шелковые одеяния легионера
16492,Шелковые наплечные пластины защитника
16494,Сапоги кровавого стража из драконьей шкуры
16496,Рукавицы кровавого стража из драконьей шкуры
16497,Кожаные боевые наручи высшего сержанта
16498,Кожаные ботфорты кровавого стража
16499,Кожаные перчатки кровавого стража
16501,Наплеч защитника из драконьей шкуры
16502,Брюки легионера из драконьей шкуры
16503,Оголовье защитника из драконьей шкуры
16504,Кираса легионера из драконьей шкуры
16505,Кожаный хауберк легионера
16506,Кожаное оголовье защитника
16507,Кожаное оплечье защитника
16508,Кожаные поножи легионера
16509,Латные сапоги кровавого стража
16510,Латные перчатки кровавого стража
16513,Латный доспех легионера
16514,Латное оголовье защитника
16515,Латные набедренники легионера
16516,Латное наплечье защитника
16518,Кольчужные башмаки кровавого стража
16519,Кольчужные захваты кровавого стража
16521,Кольчужный шлем защитника
16522,Кольчужный нагрудник легионера
16523,Кольчужные поножи легионера
16524,Наплечники защитника
16525,Плетеная кираса легионера
16526,Плетеное оголовье защитника
16527,Плетеные поножи легионера
16528,Плетеное наплечье защитника
16530,Плетеные рукавицы кровавого стража
16531,Плетеные сапоги кровавого стража
16532,Кольчужные накулачники высшего сержанта
16533,Шелковый клобук вождя
16534,Шелковые брюки генерала
16535,Шелковое облачение вождя
16536,Шелковый нарамник вождя
16539,Шелковые сапоги генерала
16540,Шелковые боевые рукавицы генерала
16541,Латный доспех вождя
16542,Латный головной убор вождя
16543,Латные поножи генерала
16544,Латные наплечники вождя
16545,Латные сапоги генерала
16548,Латные рукавицы генерала
16549,Хауберк вождя из драконьей шкуры
16550,Полный шлем вождя из драконьей шкуры
16551,Эполеты вождя из драконьей шкуры
16552,Поножи генерала из драконьей шкуры
16554,Сапоги генерала из драконьей шкуры
16555,Перчатки генерала из драконьей шкуры
16558,Кожаные ботфорты генерала
16560,Кожаные полуперчатки генерала
16561,Кожаный шлем вождя
16562,Кожаный наплеч вождя
16563,Кожаная кираса вождя
16564,Кожаные набедренники генерала
16565,Плетеный нагрудник вождя
16566,Полный плетеный шлем вождя
16567,Плетеные набедренники генерала
16568,Плетеные наплечники вождя
16569,Плетеные сапоги генерала
16571,Плетеные перчатки генерала
16573,Кольчужные сапоги генерала
16574,Кольчужные рукавицы генерала
16577,Кольчужный доспех вождя
16578,Кольчужный шлем вождя
16579,Кольчужные поножи генерала
16580,Кольчужный наплеч вождя
16581,Кристалл резонита
16583,Демоническая статуэтка
16602,Оберег троллей
16603,Колдовской кристалл резонита
16604,Лунные одеяния Элуны
16605,Монашеские одеяния Света
16606,Одеяния проклятья джуджу
16607,Жертвенные одеяния послушника
16608,Пояс Водолея
16622,Метатель Шипов
16623,Опаловый медальон
16642,Руководство пользователя крошшера - Глава 1
16643,Руководство пользователя крошшера - Глава 2
16644,Руководство пользователя крошшера - Глава 3
16645,"Руководство по использованию крошшера, стр. 1"
16646,"Руководство по использованию крошшера, стр. 2"
16647,"Руководство по использованию крошшера, стр. 3"
16648,"Руководство по использованию крошшера, стр. 4"
16649,"Руководство по использованию крошшера, стр. 5"
16650,"Руководство по использованию крошшера, стр. 6"
16651,"Руководство по использованию крошшера, стр. 7"
16652,"Руководство по использованию крошшера, стр. 8"
16653,"Руководство по использованию крошшера, стр. 9"
16654,"Руководство по использованию крошшера, стр. 10"
16655,"Руководство по использованию крошшера, стр. 11"
16656,"Руководство по использованию крошшера, стр. 12"
16658,Броня Буйного охотника
16659,Пояс ловкачика
16660,Щит ползучих топей
16661,Мягкая ивовая накидка
16662,"Фрагмент амулета \""Око дракона\"""
16663,Кровь могучего черного дракона
16664,Изысканные наручи
16665,Фолиант Усмиряющего выстрела
16666,Жилет Стихий
16667,Капюшон Стихий
16668,Килт Стихий
16669,Наплечье Стихий
16670,Сапоги Стихий
16671,Наручники Стихий
16672,Рукавицы Стихий
16673,Шнурованный ремень Стихий
16674,Мундир загонщика
16675,Сапоги загонщика
16676,Перчатки загонщика
16677,Шапка загонщика
16678,Штаны загонщика
16679,Оплечье загонщика
16680,Пояс загонщика
16681,Наручники загонщика
16682,Сапоги Магистра
16683,Наручники Магистра
16684,Перчатки Магистра
16685,Пояс Магистра
16686,Корона Магистра
16687,Поножи Магистра
16688,Одеяния Магистра
16689,Оплечье Магистра
16690,Одеяние Благочестия
16691,Сандалии Благочестия
16692,Перчатки Благочестия
16693,Корона Благочестия
16694,Юбка Благочестия
16695,Оплечье Благочестия
16696,Пояс Благочестия
16697,Наручи Благочестия
16698,Маска Багрового Тумана
16699,Поножи Багрового Тумана
16700,Одеяние Багрового Тумана
16701,Оплечье Багрового Тумана
16702,Пояс Багрового Тумана
16703,Наручи Багрового Тумана
16704,Сандалии Багрового Тумана
16705,Повязки Багрового Тумана
16706,Жилет дикого сердца
16707,Шапка незаметности
16708,Наплеч незаметности
16709,Штаны незаметности
16710,Наручи незаметности
16711,Сапоги незаметности
16712,Перчатки незаметности
16713,Пояс незаметности
16714,Наручи дикого сердца
16715,Сапоги дикого сердца
16716,Пояс дикого сердца
16717,Перчатки дикого сердца
16718,Наплеч дикого сердца
16719,Килт дикого сердца
16720,Клобук дикого сердца
16721,Мундир незаметности
16722,Наручи из светостали
16723,Пояс из светостали
16724,Рукавицы из светостали
16725,Сапоги из светостали
16726,Кираса из светостали
16727,Шлем из светостали
16728,Ножные латы из светостали
16729,Наплеч из светостали
16730,Кираса доблести
16731,Шлем доблести
16732,Ножные латы доблести
16733,Наплеч доблести
16734,Сапоги доблести
16735,Наручи доблести
16736,Пояс доблести
16737,Рукавицы доблести
16738,Перчатки Сухого семени
16739,Оплечье Мехового леса
16740,Рабочие перчатки измельчителя
16741,Повязки из масляного лоскута
16742,Лезвие пилы Песни Войны
16743,Погрузочная веревка
16744,Масло Песни Войны
16745,Партия топоров Песни Войны
16746,Отчет Песни Войны
16747,Сломанный замок
16748,Стеганая подстежка
16762,Глубинный сердечник
16763,Сведения гонца клана Песни Войны
16764,Сведения разведчика клана Песни Войны
16765,Сведения всадника из клана Песни Войны
16766,Шахтерская похлебка из моллюсков
16767,Рецепт: шахтерская похлебка из моллюсков
16768,Лекарственный мешочек фурболгов
16769,Лечебный тотем фурболгов
16782,Странная водяная сфера
16783,Связка донесений
16784,Сапфир Аку\'май
16785,Письмо Рокаро
16786,Глаз черного драконоида
16787,Амулет обмана драконов
16788,Колесо капитана Ракмора
16789,Румпель капитана Ракмора
16790,Отсыревшая записка
16791,Шелкоструйные манжеты
16792,Огромная дубина
16793,Дуговые наплечники
16794,Накулачники стальной хватки
16795,Корона чародея
16796,Поножи чародея
16797,Оплечье чародея
16798,Одеяния чародея
16799,Наручники чародея
16800,Сапоги чародея
16801,Перчатки чародея
16802,Пояс чародея
16803,Туфли Сердца Скверны
16804,Наручи Сердца Скверны
16805,Перчатки Сердца Скверны
16806,Пояс Сердца Скверны
16807,Наплечные пластины Сердца Скверны
16808,Рогатый шлем Сердца Скверны
16809,Одеяния Сердца Скверны
16810,Штаны Сердца Скверны
16811,Сапоги пророчества
16812,Перчатки пророчества
16813,Венец пророчества
16814,Штаны пророчества
16815,Одеяния пророчества
16816,Оплечье пророчества
16817,Ремень пророчества
16818,Пояс ветра Пустоты
16819,Тяжелые наручи Пророчества
16820,Нагрудник ночного убийцы
16821,Убор ночного убийцы
16822,Штаны ночного убийцы
16823,Оплечье ночного убийцы
16824,Сапоги ночного убийцы
16825,Браслеты ночного убийцы
16826,Перчатки ночного убийцы
16827,Пояс ночного убийцы
16828,Кенарийский пояс
16829,Кенарийские сапоги
16830,Кенарийские наручи
16831,Кенарийские перчатки
16832,Наплеч Кровавых Клыков
16833,Кенарийские одежды
16834,Кенарийский шлем
16835,Кенарийские поножи
16836,Кенарийский наплеч
16837,Яроземные сапоги
16838,Яроземный пояс
16839,Яроземные рукавицы
16840,Яроземные наручи
16841,Яроземные одежды
16842,Яроземный полный шлем
16843,Яроземные набедренники
16844,Яроземные эполеты
16845,Кираса истребителя великанов
16846,Полный шлем истребителя великанов
16847,Поножи истребителя великанов
16848,Эполеты истребителя великанов
16849,Сапоги истребителя великанов
16850,Наручи истребителя великанов
16851,Пояс истребителя великанов
16852,Перчатки истребителя великанов
16853,Нагрудный доспех законника
16854,Шлем законника
16855,Ножные латы законника
16856,Наплеч законника
16857,Наручи законника
16858,Пояс законника
16859,Сапоги законника
16860,Рукавицы законника
16861,Наручи мощи
16862,Башмаки мощи
16863,Рукавицы мощи
16864,Пояс мощи
16865,Кираса мощи
16866,Шлем мощи
16867,Ножные латы мощи
16868,Наплечье мощи
16869,Череп Провидца
16870,Череп Сомнуса
16871,Череп Хроналиса
16872,Череп Акстроза
16873,Плетеные меховые перчатки
16882,Потертый ларец
16883,Подержанный ларец
16884,Прочный ларец
16885,Тяжелый ларец
16886,Сабля беззаконника
16887,Ведьмин палец
16888,Амулет угасающего пламени дракона
16889,Полированный дорожный посох
16890,Булатная абордажная сабля
16891,Аргилитовый короткий меч
16892,Малый камень души
16893,Камень души
16894,Чистый хрустальный жезл
16895,Большой камень души
16896,Крупный камень души
16897,Нагрудный доспех Ярости Бури
16898,Сапоги Ярости Бури
16899,Боевые рукавицы Ярости Бури
16900,Убор Ярости Бури
16901,Набедренники Ярости Бури
16902,Наплечье Ярости Бури
16903,Пояс Ярости Бури
16904,Наручи Ярости Бури
16905,Нагрудник Кровавых Клыков
16906,Сапоги Кровавых Клыков
16907,Перчатки Кровавых Клыков
16908,Капюшон Кровавых Клыков
16909,Штаны Кровавых Клыков
16910,Пояс Кровавых Клыков
16911,Наручи Кровавых Клыков
16912,Сапоги ветра Пустоты
16913,Перчатки ветра Пустоты
16914,Корона ветра Пустоты
16915,Штаны ветра Пустоты
16916,Одеяния ветра Пустоты
16917,Оплечье ветра Пустоты
16918,Наручники ветра Пустоты
16919,Сапоги превосходства
16920,Боевые рукавицы превосходства
16921,Ореол превосходства
16922,Поножи превосходства
16923,Одеяния превосходства
16924,Наплечье превосходства
16925,Пояс превосходства
16926,Наручники превосходства
16927,Сапоги возмездия
16928,Перчатки возмездия
16929,Большой шлем возмездия
16930,Поножи возмездия
16931,Одеяния возмездия
16932,Наплеч возмездия
16933,Пояс возмездия
16934,Наручи возмездия
16935,Наручи охотника на драконов
16936,Пояс охотника на драконов
16937,Наплеч охотника на драконов
16938,Набедренники охотника на драконов
16939,Шлем охотника на драконов
16940,Рукавицы охотника на драконов
16941,Наголенники охотника на драконов
16942,Кираса охотника на драконов
16943,Наручи десяти бурь
16944,Пояс десяти бурь
16945,Эполеты десяти бурь
16946,Ножные латы десяти бурь
16947,Полный шлем десяти бурь
16948,Рукавицы десяти бурь
16949,Наголенники десяти бурь
16950,Кираса десяти бурь
16951,Наручники правосудия
16952,Пояс правосудия
16953,Наплеч правосудия
16954,Ножные латы правосудия
16955,Корона правосудия
16956,Рукавицы правосудия
16957,Башмаки Правосудия
16958,Кираса здравого смысла
16959,Браслеты гнева
16960,Боевой пояс гнева
16961,Наплечье гнева
16962,Ножные латы гнева
16963,Шлем гнева
16964,Рукавицы гнева
16965,Башмаки гнева
16966,Кираса гнева
16967,Фераласский тунец
16968,Ударник Сартериса
16969,Синий плавник Гибельного берега
16970,Махи-махи с Тростникового берега
16971,Мидии с сюрпризом
16972,Знамя Каранга
16973,Фиал пугающей воды
16974,Пустой фиал для воды
16975,Кушак Песни Войны
16976,Тотем Мургута
16977,Сапоги Песни Войны
16978,Рукавицы Песни Войны
16979,Перчатки пламенных недр
16980,Оплечье пламенных недр
16981,Наручи Совоборода
16982,Сапоги гончей Недр
16983,Оплавленный шлем
16984,Сапоги из чешуи черного дракона
16985,Сапоги Искателя ветра
16986,Перчатки Песчаного шпиля
16987,Пояс крикуна
16988,Огненные плетеные наплечники
16989,Огненный плетеный ремень
16990,Душевный плащ
16991,Перевязочные бинты
16992,Гремучее ружье Смоки
16993,Дымный огнестрел
16994,Перчатки тенекрыла
16995,Оплечье тенекрыла
16996,Кровавый лук
16997,Гроза
16998,Священный защитник
16999,Королевская печать Алексис
17001,Обруч стихий
17002,Разбрызгиватель лимфы
17003,Молот Каменного черепа
17004,Руководство Сары
17005,Мундир грубияна
17006,Кобальтовые набедренники
17007,Рукавицы Стоунрендера
17008,Маленький свиток
17009,Голова посланника Малкина
17010,Огненное ядро
17011,Ядро лавы
17012,Кожа Недр
17013,Поножи из черного железа
17014,Наручи из черного железа
17015,Разоритель из черного железа
17016,Разрушитель из черного железа
17017,Выкройка: оплечье пламенных недр
17018,Выкройка: перчатки пламенных недр
17019,Zzold чародейская пыль
17020,Порошок чар
17021,Лесные ягоды
17022,Выкройка: сапоги гончей Недр
17023,Выкройка: оплавленный шлем
17024,Дикие коренья
17025,Выкройка: сапоги из чешуи черного дракона
17026,Дикий шипокорень
17027,Ароматическая свеча
17028,Святая свеча
17029,Священная свеча
17030,Крест
17031,Руна телепортации
17032,Руна порталов
17033,Знак божественности
17034,Семена клена
17035,Семя из Тернистой долины
17036,Семена ясеня
17037,Семена граба
17038,Семена железного дерева
17039,Пробиватель черепов
17042,Гвоздомет
17043,Одеяние фанатика
17044,Воля Мученика
17045,Кровь Мученика
17046,Разделочный клинок
17047,Светящийся нарамник
17048,Ром Ромси
17049,Чертеж: огненный плетеный ремень
17050,Императорские одеяния Чана
17051,Чертеж: наручи из черного железа
17052,Чертеж: поножи из черного железа
17053,Чертеж: огненные плетеные наплечники
17054,Милосердие Джунхо
17055,Чангук сокрушитель
17056,Легкое перышко
17057,Блестящая рыбья чешуя
17058,Рыбий жир
17059,Чертеж: разоритель из черного железа
17060,Чертеж: разрушитель из черного железа
17061,Тень Джуно
17062,Рецепт: мифрилоголовая форель
17063,Кольцо Аккурии
17064,Обломок чешуи
17065,Медальон незыблемой мощи
17066,Буровой диск
17067,Древний краеугольный гримуар
17068,Смертоносный
17069,Знак нападающего
17070,Клык Тайн
17071,Потрошитель Гутгора
17072,Взрывострел
17073,Землетрясущий
17074,Удар Тьмы
17075,Вис\'каг Кровопускатель
17076,Кромка костяного разорителя
17077,Багровый шокер
17078,Пелерина Сапфирона
17082,Сфера Пламени
17102,Плащ Клубящихся Туманов
17103,Магический клинок Лазурной песни
17104,Хребтистый Жнец
17105,Каменный боевой молот с аурой
17106,Защита Малистара
17107,Накидка драконьей крови
17109,Колье Озарения
17110,Печать архимага
17111,Медальон пламенного неистовства
17112,Небесный молот-крушитель
17113,Хранитель Янтарной печати
17114,Осколок оберега Аража
17117,Флейта крысолова
17118,Коробка загадочного мяса
17119,Шашлык из подземной крысы
17124,Эмблема Синдиката
17125,Печать Черного Ворона
17126,Изящное письмо
17142,Осколок осквернителя
17182,"Сульфурас, Рука Рагнароса"
17183,Зазубренный кулачный щит
17184,Маленький щит
17185,Круглый кулачный щит
17186,Маленький тарг
17187,Пластинчатый кулачный щит
17188,Окольцованный кулачный щит
17189,Металлический кулачный щит
17190,Изысканный кулачный щит
17191,Скипетр Келебраса
17192,Усиленный тарг
17193,Сульфуронский молот
17194,Праздничные пряности
17195,Поддельная омела
17196,Праздничная выпивка
17197,Имбирное печенье
17198,Гоголь-моголь
17200,Рецепт: имбирное печенье
17201,Рецепт: гоголь-моголь
17202,Снежок
17203,Сульфуронский слиток
17204,Око Сульфураса
17222,Паучья колбаска
17223,Громовой удар
17224,Прицел Видящих
17302,Праздничный подарок в голубой упаковке
17303,Оберточная бумага с голубыми лентами
17304,Оберточная бумага с зелеными лентами
17305,Праздничный подарок в зеленой упаковке
17306,Кровь солдата Грозовой Вершины
17307,Оберточная бумага с лиловыми лентами
17308,Праздничный подарок в лиловой упаковке
17309,Диссонирующие наручи
17310,Аспект Нептулона
17322,Око Углевзора
17324,Маяк Смуггла
17326,Плоть солдата Грозовой Вершины
17327,Плоть лейтенанта Грозовой Вершины
17328,Плоть командира Грозовой Вершины
17329,Рука Люцифрона
17330,Рука Сульфурона
17331,Рука Гееннаса
17332,Рука Шаззраха
17333,Квинтэссенция воды
17344,Конфетка
17345,Силитидская масса
17346,Покрытый коркой щит силитида
17348,Хорошее исцеляющее зелье
17349,Наилучшее исцеляющее зелье
17351,Хорошее зелье возврата маны
17352,Наилучшее зелье возврата маны
17353,Грозовая Вершина: приказ об атаке
17355,Письмо Рабина
17364,Прицел Видящих
17402,Зимний эль Предков
17403,Шипучка Хитрой Шестеренки
17404,Сборная солянка с фасолью
17405,"Чай \""Зеленый сад\"""
17406,Праздничный сыр
17407,Домашний пирожок Гракку
17408,Острый бифштекс
17411,Паровая пила
17413,Кодекс: Молитва стойкости
17414,Кодекс: Молитва стойкости II
17422,Обломки брони
17423,Кристалл Бури
17442,Северный Волк: приказ об атаке
17502,Жетон солдата Северного Волка
17503,Жетон лейтенанта Северного Волка
17504,Жетон командира Северного Волка
17507,Маяк Слидора
17508,Кулачный щит крепости камня
17522,Припасы Железного рудника
17523,Пелерина Дымка
17542,Припасы Ледяного Зуба
17562,Сапоги рыцаря-лейтенанта из ткани ужаса
17564,Перчатки рыцаря-лейтенанта из ткани ужаса
17566,Шлем лейтенанта-командора
17567,Поножи рыцаря-капитана из ткани ужаса
17568,Одеяние рыцаря-капитана из ткани ужаса
17569,Оплечье лейтенанта-командора из ткани ужаса
17570,Капюшон защитника из ткани ужаса
17571,Поножи легионера из ткани ужаса
17572,Одеяние легионера из ткани ужаса
17573,Наплечники защитника из ткани ужаса
17576,Сапоги кровавого стража из ткани ужаса
17577,Перчатки кровавого стража из ткани ужаса
17578,Шлем-корона фельдмаршала
17579,Поножи маршала из ткани ужаса
17580,Наплечники фельдмаршала из ткани ужаса
17581,Одеяние фельдмаршала из ткани ужаса
17583,Сапоги маршала из ткани ужаса
17584,Перчатки маршала из ткани ужаса
17586,Сапоги генерала из ткани ужаса
17588,Перчатки генерала из ткани ужаса
17590,Оплечье вождя из ткани ужаса
17591,Капюшон вождя из ткани ужаса
17592,Одеяние вождя из ткани ужаса
17593,Штаны генерала из ткани ужаса
17594,Атласные сапоги рыцаря-лейтенанта
17596,Атласные перчатки рыцаря-лейтенанта
17598,Диадема лейтенанта-командора
17599,Атласные поножи рыцаря-капитана
17600,Атласные одеяния рыцаря-капитана
17601,Атласный нарамник лейтенанта-командора
17602,Головной убор фельдмаршала
17603,Атласные штаны маршала
17604,Атласное оплечье фельдмаршала
17605,Атласные одежды фельдмаршала
17607,Атласные сандалии маршала
17608,Атласные перчатки маршала
17610,Атласный клобук защитника
17611,Атласные брюки легионера
17612,Атласные одежды легионера
17613,Атласные наплечные пластины защитника
17616,Атласные сапоги кровавого стража
17617,Атласные перчатки кровавого стража
17618,Атласные сапоги генерала
17620,Атласные перчатки генерала
17622,Атласная мантия вождя
17623,Атласный клобук вождя
17624,Атласные одеяния вождя
17625,Атласные поножи генерала
17626,Наплечники Северного Волка
17642,Шкура альтеракского барана
17643,Шкура северного волка
17662,Украденные лакомства
17682,Книга: Дар дикой природы
17683,Книга: Дар дикой природы II
17684,Терадрический хрустальный орнамент
17685,Образчик продукции Пастбищ Дымного Леса
17686,Лук предводителя охотников
17687,Винтовка опытного охотника
17688,Сапоги джунглей
17689,Учебный ошейник Грозовой Вершины
17690,"Знак отличия Северного Волка, ранг 1"
17691,"Знак различия Грозовой Вершины, ранг 1"
17692,Роговое кольцо
17693,Лазурный фиал с внутренним покрытием
17694,Кольцо кулака
17695,Оплечье Гнедого
17696,Наполненный лазурный фиал
17702,Келебрийский жезл
17703,Келебрийский бриллиант
17704,Кромка Зимы
17705,Молотящий клинок
17706,Чертеж: Кромка Зимы
17707,Самоцветное сердце
17708,Эликсир силы льда
17709,Рецепт: эликсир силы льда
17710,Углекаменный кортик
17711,Поножи стихий каменного гребня
17712,Набор для переодевания Зимнего Покрова
17713,Кольцо черного камня
17714,Наручи Каменной принцессы
17715,Глаз Терадрас
17716,Создатель снега 9000
17717,Убойная винтовка
17718,Сверхтехнологичный кулачный щит Гизлока
17719,Фокальный меч изобретателя
17720,Схема: создатель снега 9000
17721,Перчатки Дедушки Зимы
17722,Выкройка: перчатки Дедушки Зимы
17723,Зеленая выходная рубашка
17724,Выкройка: зеленая выходная рубашка
17725,Формула чар для оружия - могущество зимы
17726,Особый дар Пастбищ Дымного Леса
17727,Подарочный набор Пастбищ Дымного Леса
17728,Сапоги из чешуи крокодила-альбиноса
17730,Топор Крокодильего укуса
17732,Оплечье Чумных тисков
17733,Каменный кулак
17734,Шлем горы
17735,Праздник Зимнего Покрова
17736,Рукавицы Скальной хватки
17737,Облачный камень
17738,Коготь Келебраса
17739,Пелерина Хранителя Рощи
17740,Головной убор ворожея
17741,Облачение Природы
17742,Грибничная броня
17743,Жезл Возрождения
17744,Сердце Ноксиона
17745,Пагубный жезл
17746,Оковы Ноксиона
17747,Разрыв-корень
17748,Сандалии гнилой лозы
17749,Наплеч из фитокожи
17750,Хлоросетчатый ремень
17751,Поножи из шкуры бруссля
17752,Острая сатира
17753,Цель Зеленого хранителя
17754,Шутовские поножи инфернала
17755,Кушак из гривы сатира
17756,Фрагмент осколка сумрака
17757,Амулет Духов
17758,Амулет Соединения
17759,Знак решимости
17760,Семя Жизни
17761,Самоцвет Первого Вождя
17762,Самоцвет Второго Вождя
17763,Самоцвет Третьего Вождя
17764,Самоцвет Четвертого Вождя
17765,Самоцвет Пятого Вождя
17766,Скипетр принцессы Терадрас
17767,Цветочный головной убор
17768,Кольцо лесных семян
17769,Полынный наплеч
17770,Рукавицы Когтистой ветви
17771,Элементиевый слиток
17772,Могучая подвеска осколков сумрака
17773,Чудесная подвеска осколков сумрака
17774,Знак Избранного
17775,Проницательные одеяния
17776,Шлем кольца духов
17777,Беспощадная кольчуга
17778,Полынный ремень
17779,Наплечье мегакамня
17780,Клинок Вечной Тьмы
17781,Инструкции кентавра-парии
17802,"Громовая Ярость, благословенный клинок Искателя Ветра"
17822,Карты клана Северного Волка
17823,Грозовая Вершина: планы битвы
17849,Знамя Грозовой Вершины
17850,Знамя Северного Волка
17882,QAEnchant Chest +100 Health
17886,Тестовое кольцо с уроном от заклинаний +285
17887,QAEnchant 2H Weapon +9 Damage
17900,"Знак различия Грозовой Вершины, ранг 2"
17901,"Знак различия Грозовой Вершины, ранг 3"
17902,"Знак различия Грозовой Вершины, ранг 4"
17903,"Знак различия Грозовой Вершины, ранг 5"
17904,"Знак различия Грозовой Вершины, ранг 6"
17905,"Знак отличия Северного Волка, ранг 2"
17906,"Знак отличия Северного Волка, ранг 3"
17907,"Знак отличия Северного Волка, ранг 4"
17908,"Знак отличия Северного Волка, ранг 5"
17909,"Знак отличия Северного Волка, ранг 6"
17922,Броня из львиной шкуры
17943,Каменный кулак
17962,Синий мешочек с самоцветами
17963,Зеленый мешочек с самоцветами
17964,Серый мешочек с самоцветами
17965,Желтый мешочек с самоцветами
17966,Заплечный мешок из шкуры Ониксии
17968,Заряженная чешуя Ониксии
17969,Красный мешочек с самоцветами
17982,Сердце Рагнароса
18022,Королевская печать Алексис
18042,Стрела с ториевым наконечником
18043,Шахтерские сапоги
18044,Харлеева кружка
18045,Нежный стейк из волчатины
18046,Рецепт: нежный стейк из волчатины
18047,Пламяступы
18048,Молот мастера-кузнеца
18082,Стрекало Зум\'раха
18083,Захваты Джуманза
18102,Сапоги драконьего всадника
18103,Кольцо размышлений
18104,Ремень Дикого Сердца
18142,Отрубленная голова ночного эльфа
18143,Пучок волос гнома
18144,Осколок человеческой кости
18145,Копыто таурена
18146,Амулет тролля из племени Черного Копья
18147,Сердце Отрекшегося
18148,Череп Коррака
18149,Руна возвращения
18150,Руна возвращения
18151,Наполненный аметистовый фиал
18152,Аметистовый фиал
18153,Красный самоцвет Морогая
18160,Рецепт: скорополоховый чай
18168,Реактивный диск
18169,Пламенная мантия Рассвета
18170,Ледяная мантия Рассвета
18171,Чародейская мантия Рассвета
18172,Природная мантия Рассвета
18173,Теневое оплечье Рассвета
18182,Многоцветная мантия Рассвета
18202,Левый коготь Эсхандара
18203,Правый коготь Эсхандара
18204,Шкура Эсхандара
18205,Ошейник Эсхандара
18206,Хребет дворфа
18207,Орочий зуб
18208,Пелерина Благословения
18222,Колючая лоза
18223,Зубчатый лепесток
18224,Корень корнехлеста
18225,Поношенные беговые туфли
18226,Скрепленный печатью договор
18227,Дурацкая погремушка
18228,Картина Форора и Тигуля с подписями мастеров
18229,"\""Руководство по продвинутой рыбалке\"" Ната Пэгла"
18230,Сломанная кнопка П.О.Б.Е.Д.А.
18231,Майка без рукавов
18232,Полевой ремонтный робот 74A
18233,Промокший от слез платок
18234,"Документ из \""Импортных огнестрелов\"""
18236,Погрызушка Гордока
18237,Челюсть мастифа
18238,Тенекожаные перчатки
18239,Выкройка: тенекожаные перчатки
